date,author_region,visits,visitors,weekday,weekend,holiday
2019-08-28,KR,2,1,Wednesday,False,Regular Day
2019-08-28,TH,1,1,Wednesday,False,Regular Day
2019-08-29,JP,1,1,Thursday,False,Regular Day
2019-08-30,PH,1,1,Friday,False,Regular Day
2019-08-31,JP,1,1,Saturday,True,Regular Day
2019-08-31,KW,2,1,Saturday,True,Regular Day
2019-09-01,JP,3,2,Sunday,True,Regular Day
2019-09-01,PH,1,1,Sunday,True,Regular Day
2019-09-02,IN,1,1,Monday,False,Regular Day
2019-09-02,JP,5,3,Monday,False,Regular Day
2019-09-02,KW,1,1,Monday,False,Regular Day
2019-09-02,VN,1,1,Monday,False,Regular Day
2019-09-03,JP,2,2,Tuesday,False,Regular Day
2019-09-04,JP,1,1,Wednesday,False,Regular Day
2019-09-04,PH,1,1,Wednesday,False,Regular Day
2019-09-05,JP,1,1,Thursday,False,Regular Day
2019-09-05,TH,1,1,Thursday,False,Regular Day
2019-09-06,ID,1,1,Friday,False,Regular Day
2019-09-06,JP,2,1,Friday,False,Regular Day
2019-09-06,TH,1,1,Friday,False,Regular Day
2019-09-07,JP,3,2,Saturday,True,Regular Day
2019-09-07,PH,1,1,Saturday,True,Regular Day
2019-09-08,DE,1,1,Sunday,True,Regular Day
2019-09-08,JP,1,1,Sunday,True,Regular Day
2019-09-08,US,1,1,Sunday,True,Regular Day
2019-09-09,SG,1,1,Monday,False,Regular Day
2019-09-10,AU,1,1,Tuesday,False,Regular Day
2019-09-10,JP,2,2,Tuesday,False,Regular Day
2019-09-11,AU,1,1,Wednesday,False,Regular Day
2019-09-11,PH,1,1,Wednesday,False,Regular Day
2019-09-11,VN,1,1,Wednesday,False,Regular Day
2019-09-12,BR,1,1,Thursday,False,Regular Day
2019-09-13,BR,3,1,Friday,False,Regular Day
2019-09-13,JP,1,1,Friday,False,Regular Day
2019-09-14,BR,1,1,Saturday,True,Regular Day
2019-09-14,IN,1,1,Saturday,True,Regular Day
2019-09-14,PH,1,1,Saturday,True,Regular Day
2019-09-16,IN,1,1,Monday,False,Regular Day
2019-09-18,AE,1,1,Wednesday,False,Regular Day
2019-09-18,CN,1,1,Wednesday,False,Regular Day
2019-09-18,JP,2,2,Wednesday,False,Regular Day
2019-09-18,TW,1,1,Wednesday,False,Regular Day
2019-09-18,VN,1,1,Wednesday,False,Regular Day
2019-09-19,JP,1,1,Thursday,False,Regular Day
2019-09-20,IN,1,1,Friday,False,Regular Day
2019-09-20,PH,1,1,Friday,False,Regular Day
2019-09-20,TH,1,1,Friday,False,Regular Day
2019-09-21,ID,1,1,Saturday,True,Regular Day
2019-09-21,JP,1,1,Saturday,True,Regular Day
2019-09-22,JP,1,1,Sunday,True,Regular Day
2019-09-22,PK,1,1,Sunday,True,Regular Day
2019-09-23,JP,1,1,Monday,False,Regular Day
2019-09-23,TH,1,1,Monday,False,Regular Day
2019-09-23,TW,1,1,Monday,False,Regular Day
2019-09-24,PH,1,1,Tuesday,False,Regular Day
2019-09-24,TH,1,1,Tuesday,False,Regular Day
2019-09-25,JP,1,1,Wednesday,False,Regular Day
2019-09-25,US,1,1,Wednesday,False,Regular Day
2019-09-25,VN,1,1,Wednesday,False,Regular Day
2019-09-26,BD,1,1,Thursday,False,Regular Day
2019-09-26,ID,1,1,Thursday,False,Regular Day
2019-09-26,JP,2,2,Thursday,False,Regular Day
2019-09-27,TH,1,1,Friday,False,Regular Day
2019-09-28,AE,1,1,Saturday,True,Regular Day
2019-09-28,GB,1,1,Saturday,True,Regular Day
2019-09-28,JP,1,1,Saturday,True,Regular Day
2019-09-28,SG,1,1,Saturday,True,Regular Day
2019-09-28,TW,1,1,Saturday,True,Regular Day
2019-09-29,FI,1,1,Sunday,True,Regular Day
2019-09-29,JP,1,1,Sunday,True,Regular Day
2019-09-29,NL,1,1,Sunday,True,Regular Day
2019-09-29,TH,1,1,Sunday,True,Regular Day
2019-09-30,JP,1,1,Monday,False,Regular Day
2019-09-30,SG,1,1,Monday,False,Regular Day
2019-10-01,AU,1,1,Tuesday,False,Regular Day
2019-10-02,ID,1,1,Wednesday,False,Regular Day
2019-10-03,PH,1,1,Thursday,False,Regular Day
2019-10-03,TH,1,1,Thursday,False,Regular Day
2019-10-04,JP,1,1,Friday,False,Regular Day
2019-10-04,PH,1,1,Friday,False,Regular Day
2019-10-05,PH,1,1,Saturday,True,Regular Day
2019-10-06,BD,1,1,Sunday,True,Regular Day
2019-10-06,JP,1,1,Sunday,True,Regular Day
2019-10-06,US,1,1,Sunday,True,Regular Day
2019-10-07,ID,1,1,Monday,False,Regular Day
2019-10-07,JP,1,1,Monday,False,Regular Day
2019-10-07,MY,1,1,Monday,False,Regular Day
2019-10-08,US,1,1,Tuesday,False,Regular Day
2019-10-09,IN,1,1,Wednesday,False,Regular Day
2019-10-09,US,1,1,Wednesday,False,Regular Day
2019-10-10,KR,1,1,Thursday,False,Regular Day
2019-10-10,SG,1,1,Thursday,False,Regular Day
2019-10-10,TR,1,1,Thursday,False,Regular Day
2019-10-11,AU,1,1,Friday,False,Regular Day
2019-10-11,NL,1,1,Friday,False,Regular Day
2019-10-11,SG,1,1,Friday,False,Regular Day
2019-10-11,US,2,2,Friday,False,Regular Day
2019-10-12,JP,1,1,Saturday,True,Regular Day
2019-10-12,KR,1,1,Saturday,True,Regular Day
2019-10-12,TW,1,1,Saturday,True,Regular Day
2019-10-12,US,1,1,Saturday,True,Regular Day
2019-10-13,JP,1,1,Sunday,True,Regular Day
2019-10-14,JP,2,2,Monday,False,Regular Day
2019-10-14,PH,1,1,Monday,False,Regular Day
2019-10-15,JP,1,1,Tuesday,False,Regular Day
2019-10-15,NZ,1,1,Tuesday,False,Regular Day
2019-10-15,PH,2,1,Tuesday,False,Regular Day
2019-10-16,FR,1,1,Wednesday,False,Regular Day
2019-10-16,IN,1,1,Wednesday,False,Regular Day
2019-10-16,TW,1,1,Wednesday,False,Regular Day
2019-10-16,US,1,1,Wednesday,False,Regular Day
2019-10-17,CA,1,1,Thursday,False,Regular Day
2019-10-18,BD,1,1,Friday,False,Regular Day
2019-10-18,US,1,1,Friday,False,Regular Day
2019-10-19,KR,1,1,Saturday,True,Regular Day
2019-10-20,IN,1,1,Sunday,True,Regular Day
2019-10-21,US,1,1,Monday,False,Regular Day
2019-10-22,GB,1,1,Tuesday,False,Regular Day
2019-10-23,BR,1,1,Wednesday,False,Regular Day
2019-10-23,ID,1,1,Wednesday,False,Regular Day
2019-10-24,RO,1,1,Thursday,False,Regular Day
2019-10-24,TW,1,1,Thursday,False,Regular Day
2019-10-25,KR,1,1,Friday,False,Regular Day
2019-10-25,NP,1,1,Friday,False,Regular Day
2019-10-26,JP,1,1,Saturday,True,Regular Day
2019-10-27,IN,2,2,Sunday,True,Regular Day
2019-10-27,JP,1,1,Sunday,True,Regular Day
2019-10-27,NP,1,1,Sunday,True,Regular Day
2019-10-28,CA,1,1,Monday,False,Regular Day
2019-10-28,JP,2,2,Monday,False,Regular Day
2019-10-28,TW,1,1,Monday,False,Regular Day
2019-10-29,IN,1,1,Tuesday,False,Regular Day
2019-10-29,MY,1,1,Tuesday,False,Regular Day
2019-10-29,TH,2,2,Tuesday,False,Regular Day
2019-10-31,IN,1,1,Thursday,False,Regular Day
2019-10-31,JP,2,1,Thursday,False,Regular Day
2019-11-02,JP,1,1,Saturday,True,Regular Day
2019-11-02,PH,1,1,Saturday,True,Regular Day
2019-11-03,PH,2,1,Sunday,True,Regular Day
2019-11-04,CA,1,1,Monday,False,Regular Day
2019-11-04,GB,1,1,Monday,False,Regular Day
2019-11-04,IN,1,1,Monday,False,Regular Day
2019-11-04,JP,1,1,Monday,False,Regular Day
2019-11-04,MO,1,1,Monday,False,Regular Day
2019-11-08,PH,1,1,Friday,False,Regular Day
2019-11-10,IN,1,1,Sunday,True,Regular Day
2019-11-10,SA,1,1,Sunday,True,Regular Day
2019-11-11,ID,1,1,Monday,False,Regular Day
2019-11-11,PH,1,1,Monday,False,Regular Day
2019-11-12,CA,1,1,Tuesday,False,Regular Day
2019-11-12,JP,1,1,Tuesday,False,Regular Day
2019-11-12,PH,2,1,Tuesday,False,Regular Day
2019-11-14,GB,1,1,Thursday,False,Regular Day
2019-11-14,JP,1,1,Thursday,False,Regular Day
2019-11-16,ID,1,1,Saturday,True,Regular Day
2019-11-16,JP,1,1,Saturday,True,Regular Day
2019-11-16,RU,1,1,Saturday,True,Regular Day
2019-11-16,US,1,1,Saturday,True,Regular Day
2019-11-17,MY,1,1,Sunday,True,Regular Day
2019-11-17,PH,1,1,Sunday,True,Regular Day
2019-11-18,PH,1,1,Monday,False,Regular Day
2019-11-19,GB,1,1,Tuesday,False,Regular Day
2019-11-19,ID,1,1,Tuesday,False,Regular Day
2019-11-19,IN,2,1,Tuesday,False,Regular Day
2019-11-19,PH,3,2,Tuesday,False,Regular Day
2019-11-20,TW,1,1,Wednesday,False,Regular Day
2019-11-20,US,1,1,Wednesday,False,Regular Day
2019-11-21,SA,1,1,Thursday,False,Regular Day
2019-11-21,TH,1,1,Thursday,False,Regular Day
2019-11-22,IN,1,1,Friday,False,Regular Day
2019-11-23,IN,1,1,Saturday,True,Regular Day
2019-11-23,JP,1,1,Saturday,True,Regular Day
2019-11-23,TH,9,1,Saturday,True,Regular Day
2019-11-24,JP,1,1,Sunday,True,Regular Day
2019-11-25,US,2,1,Monday,False,Regular Day
2019-11-26,GB,1,1,Tuesday,False,Regular Day
2019-11-26,PH,1,1,Tuesday,False,Regular Day
2019-11-27,JP,3,3,Wednesday,False,Regular Day
2019-11-27,PH,1,1,Wednesday,False,Regular Day
2019-11-28,JP,1,1,Thursday,False,Regular Day
2019-11-29,RO,1,1,Friday,False,Regular Day
2019-11-30,BH,1,1,Saturday,True,Regular Day
2019-11-30,PH,1,1,Saturday,True,Regular Day
2019-11-30,PK,1,1,Saturday,True,Regular Day
2019-11-30,RO,1,1,Saturday,True,Regular Day
2019-11-30,US,1,1,Saturday,True,Regular Day
2019-12-01,MO,1,1,Sunday,True,Regular Day
2019-12-01,TR,2,1,Sunday,True,Regular Day
2019-12-01,TW,1,1,Sunday,True,Regular Day
2019-12-02,BH,1,1,Monday,False,Regular Day
2019-12-02,JP,1,1,Monday,False,Regular Day
2019-12-02,MY,1,1,Monday,False,Regular Day
2019-12-02,TR,1,1,Monday,False,Regular Day
2019-12-04,AU,1,1,Wednesday,False,Regular Day
2019-12-05,AU,1,1,Thursday,False,Regular Day
2019-12-05,IN,1,1,Thursday,False,Regular Day
2019-12-05,JP,1,1,Thursday,False,Regular Day
2019-12-05,PH,2,1,Thursday,False,Regular Day
2019-12-06,IN,1,1,Friday,False,Regular Day
2019-12-06,JP,2,2,Friday,False,Regular Day
2019-12-06,US,1,1,Friday,False,Regular Day
2019-12-07,CH,1,1,Saturday,True,Regular Day
2019-12-07,IN,1,1,Saturday,True,Regular Day
2019-12-07,JP,1,1,Saturday,True,Regular Day
2019-12-07,PH,2,2,Saturday,True,Regular Day
2019-12-08,UA,1,1,Sunday,True,Regular Day
2019-12-08,US,1,1,Sunday,True,Regular Day
2019-12-09,KR,1,1,Monday,False,Regular Day
2019-12-09,PH,1,1,Monday,False,Regular Day
2019-12-10,CZ,1,1,Tuesday,False,Regular Day
2019-12-10,GB,1,1,Tuesday,False,Regular Day
2019-12-10,NP,1,1,Tuesday,False,Regular Day
2019-12-11,GB,1,1,Wednesday,False,Regular Day
2019-12-11,SA,1,1,Wednesday,False,Regular Day
2019-12-11,TH,1,1,Wednesday,False,Regular Day
2019-12-12,JP,1,1,Thursday,False,Regular Day
2019-12-12,US,1,1,Thursday,False,Regular Day
2019-12-13,JP,1,1,Friday,False,Regular Day
2019-12-13,SG,1,1,Friday,False,Regular Day
2019-12-14,JP,1,1,Saturday,True,Regular Day
2019-12-14,TW,1,1,Saturday,True,Regular Day
2019-12-14,US,1,1,Saturday,True,Regular Day
2019-12-15,JP,2,2,Sunday,True,Regular Day
2019-12-15,NZ,2,1,Sunday,True,Regular Day
2019-12-15,US,3,3,Sunday,True,Regular Day
2019-12-16,JP,1,1,Monday,False,Regular Day
2019-12-17,CA,1,1,Tuesday,False,Regular Day
2019-12-17,GB,1,1,Tuesday,False,Regular Day
2019-12-17,JP,3,1,Tuesday,False,Regular Day
2019-12-17,NP,1,1,Tuesday,False,Regular Day
2019-12-17,PH,1,1,Tuesday,False,Regular Day
2019-12-17,TH,1,1,Tuesday,False,Regular Day
2019-12-17,US,2,1,Tuesday,False,Regular Day
2019-12-17,VN,1,1,Tuesday,False,Regular Day
2019-12-18,JP,2,2,Wednesday,False,Regular Day
2019-12-18,PH,4,1,Wednesday,False,Regular Day
2019-12-18,SG,1,1,Wednesday,False,Regular Day
2019-12-18,TH,1,1,Wednesday,False,Regular Day
2019-12-19,IN,1,1,Thursday,False,Regular Day
2019-12-19,JP,1,1,Thursday,False,Regular Day
2019-12-19,MY,1,1,Thursday,False,Regular Day
2019-12-19,PK,1,1,Thursday,False,Regular Day
2019-12-19,TH,2,2,Thursday,False,Regular Day
2019-12-19,TW,1,1,Thursday,False,Regular Day
2019-12-19,US,1,1,Thursday,False,Regular Day
2019-12-19,VN,1,1,Thursday,False,Regular Day
2019-12-20,IN,1,1,Friday,False,Regular Day
2019-12-20,KR,1,1,Friday,False,Regular Day
2019-12-20,PL,1,1,Friday,False,Regular Day
2019-12-20,TR,1,1,Friday,False,Regular Day
2019-12-20,TW,1,1,Friday,False,Regular Day
2019-12-22,DE,1,1,Sunday,True,Regular Day
2019-12-23,CA,1,1,Monday,False,Regular Day
2019-12-23,KR,2,1,Monday,False,Regular Day
2019-12-24,FR,1,1,Tuesday,False,Regular Day
2019-12-24,ID,1,1,Tuesday,False,Regular Day
2019-12-24,PH,1,1,Tuesday,False,Regular Day
2019-12-25,CA,2,2,Wednesday,False,Regular Day
2019-12-25,IN,3,1,Wednesday,False,Regular Day
2019-12-25,TH,4,1,Wednesday,False,Regular Day
2019-12-26,CA,1,1,Thursday,False,Regular Day
2019-12-27,IN,1,1,Friday,False,Regular Day
2019-12-27,TW,2,2,Friday,False,Regular Day
2019-12-28,NP,1,1,Saturday,True,Regular Day
2019-12-28,PH,1,1,Saturday,True,Regular Day
2019-12-29,AU,1,1,Sunday,True,Regular Day
2019-12-29,ID,1,1,Sunday,True,Regular Day
2019-12-29,KR,1,1,Sunday,True,Regular Day
2019-12-29,PH,1,1,Sunday,True,Regular Day
2019-12-29,TW,1,1,Sunday,True,Regular Day
2019-12-29,US,4,1,Sunday,True,Regular Day
2019-12-30,CO,1,1,Monday,False,Regular Day
2019-12-30,MY,1,1,Monday,False,Regular Day
2019-12-30,US,1,1,Monday,False,Regular Day
2019-12-31,NP,1,1,Tuesday,False,Regular Day
2019-12-31,TH,3,1,Tuesday,False,Regular Day
2019-12-31,TR,1,1,Tuesday,False,Regular Day
2020-01-01,ID,2,2,Wednesday,False,Regular Day
2020-01-01,TH,1,1,Wednesday,False,Regular Day
2020-01-01,TR,1,1,Wednesday,False,Regular Day
2020-01-02,AE,1,1,Thursday,False,Regular Day
2020-01-02,PH,1,1,Thursday,False,Regular Day
2020-01-02,TW,1,1,Thursday,False,Regular Day
2020-01-03,ID,1,1,Friday,False,Regular Day
2020-01-03,TH,1,1,Friday,False,Regular Day
2020-01-03,ZA,1,1,Friday,False,Regular Day
2020-01-04,ES,1,1,Saturday,True,Regular Day
2020-01-04,FR,1,1,Saturday,True,Regular Day
2020-01-04,TH,1,1,Saturday,True,Regular Day
2020-01-05,ID,1,1,Sunday,True,Regular Day
2020-01-05,KR,1,1,Sunday,True,Regular Day
2020-01-05,OM,1,1,Sunday,True,Regular Day
2020-01-05,PH,1,1,Sunday,True,Regular Day
2020-01-05,SG,1,1,Sunday,True,Regular Day
2020-01-06,KR,1,1,Monday,False,Regular Day
2020-01-06,PH,1,1,Monday,False,Regular Day
2020-01-07,KR,1,1,Tuesday,False,Regular Day
2020-01-07,TH,1,1,Tuesday,False,Regular Day
2020-01-07,TW,1,1,Tuesday,False,Regular Day
2020-01-08,NP,1,1,Wednesday,False,Regular Day
2020-01-10,JP,2,1,Friday,False,Regular Day
2020-01-11,AU,1,1,Saturday,True,Regular Day
2020-01-11,BE,1,1,Saturday,True,Regular Day
2020-01-11,NP,1,1,Saturday,True,Regular Day
2020-01-11,TH,1,1,Saturday,True,Regular Day
2020-01-11,TR,1,1,Saturday,True,Regular Day
2020-01-12,JP,1,1,Sunday,True,Regular Day
2020-01-12,MY,2,1,Sunday,True,Regular Day
2020-01-12,PH,2,1,Sunday,True,Regular Day
2020-01-12,US,2,2,Sunday,True,Regular Day
2020-01-13,ID,1,1,Monday,False,Regular Day
2020-01-13,PH,4,2,Monday,False,Regular Day
2020-01-14,GB,1,1,Tuesday,False,Regular Day
2020-01-14,PH,1,1,Tuesday,False,Regular Day
2020-01-15,JP,1,1,Wednesday,False,Regular Day
2020-01-16,ID,1,1,Thursday,False,Regular Day
2020-01-16,PH,1,1,Thursday,False,Regular Day
2020-01-17,PH,1,1,Friday,False,Regular Day
2020-01-18,NP,1,1,Saturday,True,Regular Day
2020-01-18,PH,3,2,Saturday,True,Regular Day
2020-01-18,ZA,1,1,Saturday,True,Regular Day
2020-01-19,IL,3,1,Sunday,True,Regular Day
2020-01-19,JP,1,1,Sunday,True,Regular Day
2020-01-19,KH,1,1,Sunday,True,Regular Day
2020-01-19,PH,1,1,Sunday,True,Regular Day
2020-01-20,JP,1,1,Monday,False,Regular Day
2020-01-20,PH,1,1,Monday,False,Regular Day
2020-01-20,TH,1,1,Monday,False,Regular Day
2020-01-20,US,3,3,Monday,False,Regular Day
2020-01-21,JP,2,2,Tuesday,False,Regular Day
2020-01-21,KR,1,1,Tuesday,False,Regular Day
2020-01-22,ID,1,1,Wednesday,False,Regular Day
2020-01-22,JP,1,1,Wednesday,False,Regular Day
2020-01-22,PH,3,1,Wednesday,False,Regular Day
2020-01-22,TH,1,1,Wednesday,False,Regular Day
2020-01-23,IL,1,1,Thursday,False,Regular Day
2020-01-23,JP,1,1,Thursday,False,Regular Day
2020-01-23,KR,1,1,Thursday,False,Regular Day
2020-01-23,NL,1,1,Thursday,False,Regular Day
2020-01-23,PH,2,2,Thursday,False,Regular Day
2020-01-24,IL,2,1,Friday,False,Regular Day
2020-01-24,JP,3,2,Friday,False,Regular Day
2020-01-24,MT,1,1,Friday,False,Regular Day
2020-01-24,TW,1,1,Friday,False,Regular Day
2020-01-25,IN,1,1,Saturday,True,Regular Day
2020-01-25,MY,1,1,Saturday,True,Regular Day
2020-01-25,PH,1,1,Saturday,True,Regular Day
2020-01-26,AE,1,1,Sunday,True,Regular Day
2020-01-26,GB,1,1,Sunday,True,Regular Day
2020-01-27,OM,1,1,Monday,False,Regular Day
2020-01-28,RO,1,1,Tuesday,False,Regular Day
2020-01-28,US,1,1,Tuesday,False,Regular Day
2020-01-29,ID,1,1,Wednesday,False,Regular Day
2020-01-29,JP,1,1,Wednesday,False,Regular Day
2020-01-29,SG,1,1,Wednesday,False,Regular Day
2020-01-29,TH,1,1,Wednesday,False,Regular Day
2020-01-29,US,1,1,Wednesday,False,Regular Day
2020-01-30,PK,1,1,Thursday,False,Regular Day
2020-01-31,IT,1,1,Friday,False,Regular Day
2020-01-31,PH,1,1,Friday,False,Regular Day
2020-01-31,US,1,1,Friday,False,Regular Day
2020-02-01,FR,1,1,Saturday,True,Regular Day
2020-02-01,IL,1,1,Saturday,True,Regular Day
2020-02-01,IT,1,1,Saturday,True,Regular Day
2020-02-01,TH,1,1,Saturday,True,Regular Day
2020-02-02,CA,1,1,Sunday,True,Regular Day
2020-02-02,ID,1,1,Sunday,True,Regular Day
2020-02-02,PK,1,1,Sunday,True,Regular Day
2020-02-02,US,3,3,Sunday,True,Regular Day
2020-02-03,OM,1,1,Monday,False,Regular Day
2020-02-03,TH,1,1,Monday,False,Regular Day
2020-02-03,TR,1,1,Monday,False,Regular Day
2020-02-04,US,1,1,Tuesday,False,Regular Day
2020-02-05,IN,1,1,Wednesday,False,Regular Day
2020-02-05,IT,1,1,Wednesday,False,Regular Day
2020-02-05,US,1,1,Wednesday,False,Regular Day
2020-02-06,AU,1,1,Thursday,False,Regular Day
2020-02-06,ID,1,1,Thursday,False,Regular Day
2020-02-06,IN,1,1,Thursday,False,Regular Day
2020-02-07,BG,2,1,Friday,False,Regular Day
2020-02-07,KR,1,1,Friday,False,Regular Day
2020-02-08,AU,1,1,Saturday,True,Regular Day
2020-02-08,JP,1,1,Saturday,True,Regular Day
2020-02-08,KR,2,1,Saturday,True,Regular Day
2020-02-08,PH,1,1,Saturday,True,Regular Day
2020-02-08,PK,1,1,Saturday,True,Regular Day
2020-02-08,TW,1,1,Saturday,True,Regular Day
2020-02-09,KR,1,1,Sunday,True,Regular Day
2020-02-09,US,2,1,Sunday,True,Regular Day
2020-02-10,PH,2,2,Monday,False,Regular Day
2020-02-10,TR,2,1,Monday,False,Regular Day
2020-02-11,JP,1,1,Tuesday,False,Regular Day
2020-02-11,KR,1,1,Tuesday,False,Regular Day
2020-02-11,TR,1,1,Tuesday,False,Regular Day
2020-02-11,US,2,1,Tuesday,False,Regular Day
2020-02-12,KR,1,1,Wednesday,False,Regular Day
2020-02-12,PK,1,1,Wednesday,False,Regular Day
2020-02-13,IL,1,1,Thursday,False,Regular Day
2020-02-14,IN,2,2,Friday,False,Regular Day
2020-02-14,JP,1,1,Friday,False,Regular Day
2020-02-14,UA,1,1,Friday,False,Regular Day
2020-02-15,IN,1,1,Saturday,True,Regular Day
2020-02-15,PH,1,1,Saturday,True,Regular Day
2020-02-15,US,2,2,Saturday,True,Regular Day
2020-02-16,CH,1,1,Sunday,True,Regular Day
2020-02-16,TW,1,1,Sunday,True,Regular Day
2020-02-16,UA,1,1,Sunday,True,Regular Day
2020-02-16,US,1,1,Sunday,True,Regular Day
2020-02-17,GB,2,1,Monday,False,Regular Day
2020-02-17,IL,2,2,Monday,False,Regular Day
2020-02-17,MX,2,2,Monday,False,Regular Day
2020-02-17,PH,1,1,Monday,False,Regular Day
2020-02-18,JP,1,1,Tuesday,False,Regular Day
2020-02-18,PK,2,1,Tuesday,False,Regular Day
2020-02-19,CA,1,1,Wednesday,False,Regular Day
2020-02-19,KR,2,2,Wednesday,False,Regular Day
2020-02-19,OM,1,1,Wednesday,False,Regular Day
2020-02-19,TH,2,1,Wednesday,False,Regular Day
2020-02-19,TR,1,1,Wednesday,False,Regular Day
2020-02-19,US,2,1,Wednesday,False,Regular Day
2020-02-20,ID,2,1,Thursday,False,Regular Day
2020-02-20,MY,1,1,Thursday,False,Regular Day
2020-02-20,TH,1,1,Thursday,False,Regular Day
2020-02-20,US,3,2,Thursday,False,Regular Day
2020-02-21,JP,1,1,Friday,False,Regular Day
2020-02-21,KR,1,1,Friday,False,Regular Day
2020-02-22,AE,1,1,Saturday,True,Regular Day
2020-02-22,KR,1,1,Saturday,True,Regular Day
2020-02-22,PH,1,1,Saturday,True,Regular Day
2020-02-22,US,1,1,Saturday,True,Regular Day
2020-02-23,AE,1,1,Sunday,True,Regular Day
2020-02-23,AU,2,1,Sunday,True,Regular Day
2020-02-23,PH,2,2,Sunday,True,Regular Day
2020-02-23,US,1,1,Sunday,True,Regular Day
2020-02-24,ID,1,1,Monday,False,Regular Day
2020-02-24,PH,1,1,Monday,False,Regular Day
2020-02-24,SG,1,1,Monday,False,Regular Day
2020-02-24,US,1,1,Monday,False,Regular Day
2020-02-25,JP,1,1,Tuesday,False,Regular Day
2020-02-25,KR,1,1,Tuesday,False,Regular Day
2020-02-25,PH,1,1,Tuesday,False,Regular Day
2020-02-25,US,2,1,Tuesday,False,Regular Day
2020-02-26,ID,1,1,Wednesday,False,Regular Day
2020-02-26,IT,1,1,Wednesday,False,Regular Day
2020-02-26,PH,1,1,Wednesday,False,Regular Day
2020-02-27,ID,2,2,Thursday,False,Regular Day
2020-02-27,PH,4,2,Thursday,False,Regular Day
2020-02-27,PK,1,1,Thursday,False,Regular Day
2020-03-01,PH,1,1,Sunday,True,Regular Day
2020-03-01,SG,1,1,Sunday,True,Regular Day
2020-03-02,CZ,1,1,Monday,False,Regular Day
2020-03-03,ID,1,1,Tuesday,False,Regular Day
2020-03-03,IT,1,1,Tuesday,False,Regular Day
2020-03-03,JP,1,1,Tuesday,False,Regular Day
2020-03-03,PH,2,2,Tuesday,False,Regular Day
2020-03-03,SG,2,1,Tuesday,False,Regular Day
2020-03-03,TW,1,1,Tuesday,False,Regular Day
2020-03-04,FR,1,1,Wednesday,False,Regular Day
2020-03-04,ID,1,1,Wednesday,False,Regular Day
2020-03-04,PH,1,1,Wednesday,False,Regular Day
2020-03-04,TH,1,1,Wednesday,False,Regular Day
2020-03-04,TW,4,1,Wednesday,False,Regular Day
2020-03-05,PH,1,1,Thursday,False,Regular Day
2020-03-05,TW,1,1,Thursday,False,Regular Day
2020-03-05,US,1,1,Thursday,False,Regular Day
2020-03-06,ID,1,1,Friday,False,Regular Day
2020-03-06,JP,1,1,Friday,False,Regular Day
2020-03-06,PH,2,2,Friday,False,Regular Day
2020-03-06,TW,1,1,Friday,False,Regular Day
2020-03-06,US,1,1,Friday,False,Regular Day
2020-03-07,IT,1,1,Saturday,True,Regular Day
2020-03-07,JP,1,1,Saturday,True,Regular Day
2020-03-07,PH,2,2,Saturday,True,Regular Day
2020-03-08,ID,1,1,Sunday,True,Regular Day
2020-03-09,PH,5,4,Monday,False,Regular Day
2020-03-09,SG,2,1,Monday,False,Regular Day
2020-03-09,TH,1,1,Monday,False,Regular Day
2020-03-09,US,1,1,Monday,False,Regular Day
2020-03-10,AU,2,2,Tuesday,False,Regular Day
2020-03-10,CA,1,1,Tuesday,False,Regular Day
2020-03-10,JP,1,1,Tuesday,False,Regular Day
2020-03-10,PH,3,2,Tuesday,False,Regular Day
2020-03-10,TW,1,1,Tuesday,False,Regular Day
2020-03-10,US,1,1,Tuesday,False,Regular Day
2020-03-11,AE,1,1,Wednesday,False,Regular Day
2020-03-11,ID,2,2,Wednesday,False,Regular Day
2020-03-11,JP,1,1,Wednesday,False,Regular Day
2020-03-11,MO,1,1,Wednesday,False,Regular Day
2020-03-11,PH,5,4,Wednesday,False,Regular Day
2020-03-11,PK,1,1,Wednesday,False,Regular Day
2020-03-11,SG,1,1,Wednesday,False,Regular Day
2020-03-11,TW,1,1,Wednesday,False,Regular Day
2020-03-12,ID,1,1,Thursday,False,Regular Day
2020-03-12,IN,1,1,Thursday,False,Regular Day
2020-03-12,JP,1,1,Thursday,False,Regular Day
2020-03-13,ID,1,1,Friday,False,Regular Day
2020-03-13,JP,2,2,Friday,False,Regular Day
2020-03-13,KR,1,1,Friday,False,Regular Day
2020-03-13,NP,2,1,Friday,False,Regular Day
2020-03-14,ID,1,1,Saturday,True,Regular Day
2020-03-14,KR,1,1,Saturday,True,Regular Day
2020-03-14,PH,2,2,Saturday,True,Regular Day
2020-03-14,SG,1,1,Saturday,True,Regular Day
2020-03-14,VN,1,1,Saturday,True,Regular Day
2020-03-15,ID,1,1,Sunday,True,Regular Day
2020-03-15,JP,1,1,Sunday,True,Regular Day
2020-03-15,PH,5,3,Sunday,True,Regular Day
2020-03-16,ID,2,2,Monday,False,Regular Day
